20220606 080600;12758.5;12759.25;12757.25;12757.25;3
20220606 080700;12751;12751;12748.75;12748.75;7
20220606 080900;12750;12751.75;12747.75;12747.75;5
20220606 081000;12745.5;12755.25;12745.5;12755.25;3
20220606 081100;12747.75;12747.75;12747.25;12747.25;2
20220606 081200;12757.5;12770;12757.5;12767.25;13
20220606 081300;12767.5;12768.5;12762.75;12763.5;6
20220606 081400;12763.5;12763.5;12763.5;12763.5;1
20220606 081500;12762.75;12762.75;12762.75;12762.75;1
20220606 081600;12771.5;12771.5;12771.5;12771.5;1
20220606 081700;12773.25;12773.25;12765.5;12768.25;5
20220606 081800;12768.5;12768.5;12764;12764;2
20220606 081900;12761;12761;12760.5;12760.5;2
20220606 082000;12760.5;12760.5;12760.5;12760.5;1
20220606 082200;12757.25;12763.5;12754.25;12763.5;11
20220606 082300;12761.5;12761.5;12761.5;12761.5;1
20220606 082500;12760;12770.5;12760;12767.75;8
20220606 082600;12770.75;12770.75;12762.75;12762.75;7
20220606 082700;12764.75;12764.75;12764.75;12764.75;1
20220606 082800;12767;12767;12765.25;12765.25;2
20220606 082900;12767.25;12767.75;12767.25;12767.75;2
20220606 083000;12765.25;12770;12765.25;12770;4
20220606 083100;12771;12780.25;12771;12780.25;22
20220606 083200;12773.25;12774;12772;12772;3
20220606 083500;12766.25;12766.25;12766.25;12766.25;5
20220606 083600;12770.25;12770.25;12766.25;12766.25;2
20220606 083700;12763.75;12763.75;12763.75;12763.75;50
20220606 083800;12761.75;12764.5;12761.75;12764.5;3
20220606 084100;12766.75;12770.25;12766.75;12767.5;9
20220606 084200;12770.25;12770.25;12768.75;12769.5;5
20220606 084300;12767;12768.5;12767;12768.25;3
20220606 084400;12765;12765;12765;12765;1
20220606 084500;12770;12770;12770;12770;1
20220606 084600;12770.25;12770.25;12770.25;12770.25;1
20220606 084700;12766.75;12766.75;12766.75;12766.75;4
20220606 085000;12769;12770;12769;12770;3
20220606 085100;12773;12773;12767;12767;3
20220606 085200;12766;12773;12766;12773;9
20220606 085300;12773;12774.75;12770;12773;4
20220606 085400;12773;12773;12773;12773;2
20220606 085500;12775;12775;12775;12775;4
20220606 085800;12771.5;12771.5;12771.5;12771.5;5
20220606 090000;12780.5;12782;12777;12777;4
20220606 090100;12776.25;12778.5;12776.25;12778.5;2
20220606 090300;12767.75;12769.5;12767.75;12769.5;2
20220606 090400;12772;12772;12772;12772;2
20220606 090600;12771.5;12771.5;12769;12769;2
20220606 090700;12767.75;12767.75;12767.75;12767.75;1
20220606 091000;12768;12768;12768;12768;5
20220606 091300;12767.5;12768.25;12767.5;12768.25;2
20220606 091400;12768.75;12768.75;12768.75;12768.75;1
20220606 091500;12768;12768;12768;12768;1
20220606 091600;12766;12766;12766;12766;1
