20241212 030700;22026.75;22026.75;22026.75;22026.75;1
20241212 030800;22025;22025;22024.5;22024.5;7
20241212 031000;22027;22027;22027;22027;1
20241212 031100;22025.25;22025.25;22025.25;22025.25;1
20241212 031300;22026.25;22026.5;22025.75;22025.75;3
20241212 031500;22024.5;22024.5;22024.5;22024.5;2
20241212 031700;22026.75;22027.75;22026.75;22027.75;3
20241212 032000;22027.5;22028.5;22027.5;22028.5;3
20241212 032100;22027.5;22027.5;22027.25;22027.25;2
20241212 032200;22028.25;22028.25;22027.75;22027.75;3
20241212 032300;22027.25;22027.25;22027.25;22027.25;1
20241212 032400;22026.5;22026.5;22026.5;22026.5;2
20241212 032500;22026.25;22026.25;22026.25;22026.25;1
20241212 032600;22027.75;22027.75;22027.75;22027.75;1
20241212 032700;22027.75;22029.75;22027.75;22028.75;18
20241212 032800;22028.75;22028.75;22028.75;22028.75;1
20241212 032900;22030;22033;22030;22032.75;15
20241212 033000;22032.75;22033.25;22032.75;22033.25;2
20241212 033100;22029.25;22031;22029.25;22031;3
20241212 033200;22031.25;22033;22031.25;22033;7
20241212 033300;22032.25;22032.25;22032;22032;2
20241212 033400;22030.75;22030.75;22030.75;22030.75;1
20241212 033600;22032.25;22032.25;22031.25;22031.25;3
20241212 033800;22030;22030;22030;22030;1
20241212 033900;22029;22029;22029;22029;1
20241212 034000;22028;22028.25;22027.75;22028;5
20241212 034100;22028.25;22028.25;22026.75;22026.75;3
20241212 034200;22026;22026;22026;22026;1
20241212 034300;22027;22027;22027;22027;6
20241212 034500;22026.25;22026.25;22026.25;22026.25;7
20241212 034600;22027.25;22027.25;22027.25;22027.25;1
20241212 034700;22027;22027;22026.5;22026.5;6
20241212 035800;22028.75;22028.75;22028.75;22028.75;3
20241212 040000;22031.75;22031.75;22031.75;22031.75;1
20241212 040100;22030;22030;22030;22030;1
20241212 040200;22028.5;22028.5;22028.5;22028.5;1
20241212 040700;22030.5;22030.5;22030.5;22030.5;3
20241212 040900;22028.5;22028.5;22028.5;22028.5;1
20241212 041100;22030;22030;22030;22030;2
20241212 041300;22031.25;22031.25;22031.25;22031.25;1
20241212 041400;22030.25;22032;22030.25;22032;4
20241212 041500;22032;22032;22032;22032;1
20241212 041600;22031.25;22031.25;22031.25;22031.25;1
20241212 041800;22030;22030;22030;22030;1
20241212 041900;22028.25;22028.25;22028.25;22028.25;1
20241212 042400;22030.25;22031.5;22030.25;22031.5;3
20241212 042500;22031.5;22031.5;22031.5;22031.5;2
20241212 042600;22031.5;22031.5;22031.5;22031.5;4
20241212 042800;22031.5;22031.5;22031.5;22031.5;1
20241212 043100;22031.5;22031.5;22031.5;22031.5;2
20241212 043200;22030.5;22030.5;22029;22029;3
20241212 043300;22029.25;22029.25;22029.25;22029.25;1
20241212 043800;22032.5;22032.5;22032.5;22032.5;1
